"Station","Place"
"12001 131",760
"12001 132",760
"12001 133",761
"12001 134",762
"12001 135",762
"12001 136",763
"12001 137",763
"12001 138",764
"12001 139",765
"12001 140",766
"12001 141",767
"12001 142",767
"12001 143",767
"12001 144",768
"12001 145",769
"12001 146",769
"12001 147",768
"12001 148",768
"12001 149",770
"12001 150",770
"12001 151",771
"12001 152",771
"12001 153",772
"12001 154",772
"12001 155",773
"12001 156",773
"12001 157",774
"12001 158",775
"12001 159",773
"12001 160",776
"12001 161",777
"12001 162",777
"12001 163",778
"12001 164",779
"12001 165",780
"12001 166",781
"12001 167",782
"12001 168",783
"12001 169",784
"12001 170",782
"12001 171",781
"12001 172",785
"12001 173",786
"12001 174",787
"12001 175",788
"12001 176",789
"12001 177",789
"12001 178",790
"12001 179",791
"12001 180",792
"12001 181",793
"12001 182",794
"12001 183",794
"12001 184",795
"12001 185",796
"12001 186",796
"12001 187",796
"12001 188",796
"12001 189",792
"12001 190",797
"12001 191",798
"12001 192",799
"12001 193",799
"12001 194",800
"12001 195",800
"12001 196",801
"12001 197",802
"12001 198",801
"12002 1",803
"12002 2",804
"12002 3",805
"12002 4",805
"12002 5",806
"12002 6",807
"12002 7",808
"12002 8",808
"12002 9",808
"12002 10",809
"12002 11",809
"12002 12",810
"12002 13",811
"12002 14",812
"12002 15",812
"12002 16",807
"12002 17",807
"12002 18",813
"12002 19",813
"12002 20",813
"12002 21",813
"12002 22",806
"12002 23",811
"12002 24",810
"12002 25",814
"12002 26",815
"12002 27A",816
"12002 27B",816
"12002 27C",816
"12002 28",817
"12002 29",813
"12002 30",817
"12002 31",814
"12002 32A",815
"12002 32B",815
"12002 33",818
"12002 34",819
"12002 35",820
"12002 36",821
"12002 37",821
"12002 38",821
"12002 39",822
"12002 40",823
"12002 41A",824
"12002 41B",824
"12002 42",825
"12002 43",826
"12002 44",827
"12002 45",827
"12002 46",828
"12002 47",829
"12002 48",827
"12002 49",830
"12002 50",831
"12002 51",831
"12002 52",832
"12002 53",832
"12002 54",832
"12002 55",833
"12002 56",834
"12002 57",835
"12002 58",835
"12002 59",836
"12002 60",837
"12002 61",838
"12002 62",838
"12002 63",839
"12002 64",840
"12002 65",839
"12002 66",841
"12002 67",841
"12002 68",827
"12002 69",842
"12002 70",842
"12002 71",843
"12002 72",842
"12002 73",844
"12002 74",844
"12002 75",844
"12002 76",845
"12002 77",845
"12002 78",846
"12002 79",847
"12002 80",848
"12002 81",849
"12002 82",850
"12002 83",851
"12002 84",851
"12002 85",852
"12002 86",853
"12002 87",854
"12002 88",854
"12002 89",853
"12002 90",855
"12002 91",856
"12002 92",856
"12002 93",856
"12002 94",857
"12002 95",858
"12002 96",859
"12002 97",857
"12002 98",857
"12002 99",859
"12002 100",860
"12002 101",860
"12002 102",840
"12002 103",861
"12002 104",861
"12002 105",862
"12002 106",863
"12002 107",863
"12002 108",863
"12002 109",861
"12002 110",864
"12002 111",865
"12002 112",866
"12002 113",865
"12002 114",867
"12002 115",868
"12002 116",869
"12002 117",866
"12002 118",869
"12002 119",868
"12002 120",870
"12002 121",870
"12002 122",870
"12002 123",870
"12002 124",870
"12002 125",871
"12002 126",872
"12002 127",872
"12002 128",873
"12002 129",874
"12002 130",875
"12002 131",876
"12002 132A",877
"12002 132B",877
"12002 133",878
"12002 134",879
"12002 135",880
"12002 136",881
"12002 137",882
"12002 138",883
"12002 139",884
"12002 140",885
"12002 141",886
"12002 142",887
"12002 143",888
"12002 144",889
"12002 145",890
"12002 146",891
"12002 147",892
"12002 148",893
"12002 149",894
"12002 150",895
"12002 151",895
"12002 152",896
"12002 153",897
"12002 154",898
"12002 155",899
"12002 156",900
"12002 157",901
"12002 158",901
"12002 159",902
"12002 160",903
"12002 161",903
"12002 162",904
"12002 163",904
"12002 164",904
"12002 165",902
"12002 166",905
"12002 167",906
"12002 168",906
"12002 169",907
"12002 170",908
"12002 171",909
"12002 172",910
"12002 173",910
"12002 174",910
"12002 175",910
"12002 176",910
"12002 177",911
"12002 178",911
"12002 179",911
"12002 180",906
"12002 181",905
"12002 182",905
"12002 183",912
"12002 184",912
"12002 185",913
"12002 186",913
"12002 187",914
"12002 188",856
"12002 189",853
"12002 190",915
"12002 191",854
"12002 400",916
"12003 1",917
"12003 2",917
"12003 3",918
"12003 4",918
"12003 5",918
"12003 6",918
"12003 7",918
"12003 8",919
"12003 9",920
"12003 10",921
"12003 11",922
"12003 12",923
"12003 13",923
"12003 14",923
"12003 15",923
"12003 16",923
"12003 17",924
"12003 18",924
"12003 19",924
"12003 20",924
"12003 21",924
"12003 22",925
"12003 23",925
"12003 24",925
"12003 25",926
"12003 26",927
"12003 27",928
"12003 28",928
"12003 29",928
"12003 30",927
"12003 31",927
"12003 32",927
"12003 33",924
"12003 34",927
"12003 35",927
"12003 36",927
"12003 37",927
"12003 38",929
"12003 39",929
"12003 40",930
"12003 41",930
"12003 42",930
"12003 43",930
"12003 44",930
"12003 45",930
"12003 46",931
"12003 47",932
"12003 48",933
"12003 49",933
"12003 50",933
"12003 51",933
"12003 52",934
"12003 53",935
"12003 54",936
"12003 55",937
"12003 56",938
"12003 57",938
"12003 58",938
"12003 59",938
"12003 60",938
"12003 61",938
"12003 62",938
"12003 63",939
"12003 64",939
"12003 65",939
"12003 66",939
"12003 67",939
"12003 68",939
"12003 69",939
"12003 70",940
"12003 71",940
"12003 72",940
"12003 73",940
"12003 74",940
"12003 75",940
"12003 76",940
"12003 77",940
"12003 78",941
"12003 79",941
"12003 80",942
"12003 81",942
"12003 82",943
"12003 83",943
"12003 84",943
"12003 85",943
"12003 86",943
"12003 87",944
"12003 88",944
"12003 89",944
"12003 90",944
"12003 91",944
"12003 92",944
"12003 93",944
"12003 94",945
"12003 95",946
"12003 96",947
"12003 97",947
"12003 98",947
"12003 99",947
"12003 100",947
"12003 101",948
"12003 102",948
"12003 103",948
"12003 104",948
"12003 105",948
"12003 106",949
"12003 107",949
"12003 108",949
"12003 109",938
"12003 110",949
"12003 111",950
"12003 112",950
"12003 113",951
"12003 114",951
"12003 115",951
"12003 116",951
"12003 117",950
"12003 118",951
"12003 119",951
"12003 120",951
"12003 121",952
"12003 122",953
"12003 123",954
"12003 124",954
"12003 125",955
"12003 126",955
"12003 127",955
"12003 128",955
"12003 129",956
"12003 130",956
"12003 131",957
"12003 132",957
"12003 133",957
"12003 134",957
"12003 135",957
"12003 136",957
"12003 137",958
"12003 138",958
"12003 139",959
"12003 140",960
"12003 141",961
"12003 142",962
"12003 143",963
"12003 144",963
"12003 145",964
"12003 146",964
"12003 147",964
"12003 148",964
"12003 149",965
"12003 150",956
"12003 151",956
"12003 152",966
"12003 153",967
"12003 154",968
"12003 155",969
"12003 156",970
"12003 157",970
"12003 158",970
"12003 159",970
"12003 160",971
"12003 161",971
"12003 162",972
"12003 163",972
"12003 164",945
"12003 165",971
"12003 166",972
"12003 167",972
"12003 168",973
"12003 169",973
"12003 170",945
"12003 171",945
"12003 172",945
"12003 173",945
"12003 174",945
"12003 175",945
"12003 176",974
"12003 177",974
"12003 178",975
"12003 179",976
"12003 180",976
"12003 181",976
"12003 182",976
"12003 183",976
"12003 184",977
"12003 185",977
"12003 186",977
"12003 187",977
"12003 188",977
"12003 189",977
"12003 190",977
"12003 191",977
"12003 192",977
"12004 1",978
"12004 2",978
"12004 3",978
"12004 4",978
"12004 5",978
"12004 6",979
"12004 7",979
"12004 8",979
"12004 9",980
"12004 10",979
"12004 11",980
"12004 12",981
"12004 13",981
"12004 14",981
"12004 15",981
"12004 16",981
"12004 17A",980
"12004 17B",982
"12004 18",983
"12004 19",984
"12004 20",984
"12004 21",984
"12004 22",983
"12004 23",983
"12004 24",984
"12004 25",984
"12004 26",984
"12004 27",984
"12004 28",984
"12004 29",984
"12004 30",985
"12004 31",985
"12004 32",985
"12004 33",986
"12004 34",986
"12004 35",987
"12004 36",987
"12004 37",987
"12004 38",987
"12004 39",987
"12004 40",987
"12004 41",983
"12004 42",988
"12004 43",983
"12004 44",989
"12004 45",989
"12004 46",989
"12004 47",989
"12004 48",988
"12004 49",989
"12004 50",989
"12004 51",990
"12004 52",990
"12004 53",991
"12004 54",985
"12004 55",986
"12004 56",986
"12004 57",986
"12004 58",986
"12004 59",991
"12004 60",992
"12004 61",992
"12004 62",992
"12004 63",992
"12004 64",992
"12004 65",992
"12004 66",992
"12004 67",992
"12004 68",991
"12004 69",991
"12004 70",991
"12004 71",990
"12004 72",992
"12004 73",992
"12004 74",990
"12004 75",993
"12004 76",993
"12004 77A",993
"12004 77B",993
"12004 78",993
"12004 79",993
"12004 80A",990
"12004 80B",990
"12004 81",993
"12004 82",988
"12004 83",994
"12004 84",994
"12004 85",988
"12004 86",994
"12004 87",994
"12004 88",994
"12004 89",995
"12004 90",995
"12004 91",996
"12004 92",996
"12004 93",996
"12004 94",979
"12004 95",979
"12004 96",979
"12004 97",981
"12004 98",980
"12004 99",997
"12004 100",998
"12004 101A",998
"12004 101B",998
"12004 102",999
"12004 103",1000
"12004 104",1000
"12004 105",1000
"12004 106",1000
"12004 107",1001
"12004 108",1002
"12004 109",1002
"12004 110",999
"12004 111",1002
"12004 112",1001
"12004 113",1002
"12004 114",1001
"12004 115",999
"12004 116",999
"12004 117",999
"12004 118",999
"12004 119",1001
"12004 120A",1001
"12004 120B",1001
"12004 121",998
"12004 122",998
"12004 123",998
"12004 124",998
"12004 125",1003
"12004 126",1003
"12004 127",1000
"12004 128",1003
"12004 129",1004
"12004 130",1004
"12004 131",1004
"12004 132",998
"12004 133",997
"12004 134",997
"12004 135",997
"12004 136",997
"12004 137",997
"12004 138",1003
"12004 139",1005
"12004 140",1005
"12004 141",1005
"12004 142",1006
"12004 143A",1006
"12004 143B",1006
"12004 144",1005
"12004 145",1005
"12004 146",1007
"12004 147",1007
"12004 148A",1007
"12004 148B",1007
"12004 149",1007
"12004 150",1007
"12004 151A",995
"12004 151B",995
"12004 152",995
"12004 153",995
"12004 154",1008
"12004 155A",1008
"12004 155B",1008
"12004 156",1008
"12004 157",1008
"12004 158",1008
"12004 159",1008
"12004 160",1006
"12004 161",1006
"12004 162",1008
"12004 163",1008
"12004 164",997
"12004 165",997
"12004 166",997
"12004 167",1004
"12004 168",1004
"12004 169",1004
"12004 170",1009
"12004 171",1009
"12004 172A",1010
"12004 172B",1010
"12004 173",1010
"12004 174",1009
"12005 1",1011
"12005 2",1012
"12005 3",1012
"12005 4",1012
"12005 5",1012
"12005 6",1012
"12005 7",1013
"12005 8",1014
"12005 9",1015
"12005 10",1015
"12005 11",1016
"12005 12",1016
"12005 13",1016
"12005 14",1017
"12005 15",1017
"12005 16",1017
"12005 17",1018
"12005 18",1017
"12005 19",1019
"12005 20",1019
"12005 21",1020
"12005 22",1018
"12005 23",1020
"12005 24",1021
"12005 25",1021
"12005 26",1022
"12005 27",1022
"12005 28",1023
"12005 29",1022
"12005 30",1024
"12005 31",1024
"12005 32",1024
"12005 33",1025
"12005 34",1025
"12005 35",1025
"12005 36",1024
"12005 37",1025
"12005 38",1025
"12005 39",1026
"12005 40",1027
"12005 41",1027
"12005 42",1027
"12005 43",1027
"12005 44",1027
"12005 45",1028
"12005 46",1028
"12005 47",1028
"12005 48",1029
"12005 49",1023
"12005 50",1023
"12005 51",1030
"12005 52",1030
"12005 53",1030
"12005 54",1030
"12005 55",1030
"12005 56",1030
"12005 57",1030
"12005 58",1030
"12005 59",1030
"12005 60",1021
"12005 61",1021
"12005 62",1031
"12005 63",1032
"12005 64",1018
"12005 65",1033
"12005 66",1033
"12005 67",1031
"12005 68",1031
"12005 69",1032
"12005 70",1032
"12005 71",1032
"12005 72",1031
"12005 73",1034
"12005 74",1034
"12005 75",1035
"12005 76",1035
"12005 77",1036
"12005 78",1037
"12005 79",1038
"12005 80",1038
"12005 81",1038
"12005 82A",1039
"12005 82B",1015
"12005 83",1013
"12005 84A",1039
"12005 84B",1040
"12005 85",1014
"12005 86",1014
"12005 87A",1039
"12005 87B",1041
"12005 88",1035
"12005 89",1013
"12005 90",1016
"12005 91",1042
"12005 92",1035
"12005 93",1034
"12005 94",1034
"12005 95",1034
"12005 96",1042
"12005 97",1035
"12005 98",1029
"12005 99",1029
"12005 100",1029
"12005 101",1029
"12005 102",1043
"12005 103",1043
"12005 104",1043
"12005 105",1044
"12005 106",1044
"12005 107",1044
"12005 108",1045
"12005 109",1045
"12005 110",1045
"12005 111",1045
"12005 112",1045
"12005 113",1045
"12005 114",1045
"12005 115",1046
"12005 116",1043
"12005 117",1047
"12005 118",1047
"12005 119",1047
"12005 120",1048
"12005 121",1048
"12005 122",1048
"12005 123",1048
"12005 124",1048
"12005 125",1049
"12005 126",1048
"12005 127",1046
"12005 128",1046
"12005 129",1046
"12005 130",1050
"12005 131",1050
"12005 132",1050
"12005 133",1016
"12005 134",1016
"12005 135",1051
"12005 136",1051
"12005 137",1051
"12005 138",1051
"12005 139",1052
"12005 140",1053
"12005 141",1053
"12005 142",1054
"12005 143",1054
"12005 144",1048
"12005 145",1049
"12005 146",1049
"12005 147",1055
"12005 148",1055
"12005 149",1055
"12005 150",1055
"12005 151",1056
"12005 152",1056
"12005 153",1056
"12005 154",1056
"12005 155",1052
"12005 156",1052
"12005 157",1052
"12005 158",1052
"12005 159",1052
"12005 160",1052
"12005 161",1052
"12005 162",1057
"12005 163",1057
"12005 164",1057
"12005 165",1057
"12005 166",1057
"12005 167A",1058
"12005 167B",1058
"12005 168",1012
"12005 169",1058
"12005 170",1058
"12005 171",1058
"12005 172",1011
"12005 173",1059
"12005 174",1059
"12005 175",1059
"12005 176",1011
"12005 177",1011
"12005 178",1019
"12005 179",1019
"12005 400",1060
"12005 401",1061
"12005 402",1062
"12005 403",1063
"12005 404",1064
"12005 405",1036
"12005 406",1065
"12005 407",1066
"12005 408",1067
"12005 409",1068
"12005 410",1037
"12005 411",1069
"12006 1",1070
"12006 1-1",1070
"12006 2",1070
"12006 3",1071
"12006 4",1072
"12006 5",1072
"12006 5-1",1072
"12006 6A",1072
"12006 6B",1073
"12006 7",1071
"12006 8",1071
"12006 9",1072
"12006 10",1071
"12006 10-1",1071
"12006 11",1071
"12006 12",1071
"12006 13",1074
"12006 14A",1074
"12006 14B",1074
"12006 15",1074
"12006 16A",1074
"12006 16B",1074
"12006 17A",1074
"12006 17B",1074
"12006 18A",1074
"12006 18B",1074
"12006 19A",1075
"12006 19B",1075
"12006 19-1A",1075
"12006 19-1B",1075
"12006 20A",1076
"12006 20B",1076
"12006 21",1076
"12006 22",1077
"12006 23",1076
"12006 24",1076
"12006 25",1076
"12006 26",1076
"12006 27",1077
"12006 28A",1076
"12006 28B",1076
"12006 29A",1076
"12006 29B",1076
"12006 30",1076
"12006 31",1077
"12006 32A",1077
"12006 32B",1077
"12006 33",1077
"12006 33-1",1077
"12006 34",1078
"12006 35",1078
"12006 36",1075
"12006 37",1075
"12006 38",1078
"12006 39",1075
"12006 40",1075
"12006 41",1079
"12006 42",1079
"12006 43",1079
"12006 44",1079
"12006 45",1078
"12006 45-1",1078
"12006 46",1080
"12006 46-1",1080
"12006 47",1079
"12006 48A",1080
"12006 48B",1080
"12006 49",1081
"12006 50",1081
"12006 50-1",1081
"12006 51",1081
"12006 51-1",1081
"12006 51-2",1081
"12006 52A",1081
"12006 52B",1081
"12006 53A",1081
"12006 53B",1081
"12006 54A",1080
"12006 54B",1080
"12006 55",1081
"12006 56",1081
"12006 57A",1080
"12006 57B",1080
"12006 58",1080
"12006 59",1082
"12006 60A",1080
"12006 60B",1080
"12006 61A",1082
"12006 61B",1082
"12006 62A",1083
"12006 62B",1083
"12006 63",1082
"12006 64A",1084
"12006 64B",1084
"12006 65",1084
"12006 66A",1085
"12006 66B",1085
"12006 67A",1085
"12006 67B",1085
"12006 68",1084
"12006 69",1086
"12006 70A",1084
"12006 70B",1087
"12006 71A",1088
"12006 71B",1088
"12006 72",1088
"12006 73A",1084
"12006 73B",1084
"12006 74",1089
"12006 75",1088
"12006 76",1090
"12006 77A",1090
"12006 77B",1090
"12006 78A",1089
"12006 78B",1089
"12006 79A",1089
"12006 79B",1089
"12006 80",1089
"12006 81",1088
"12006 82",1088
"12006 83",1091
"12006 84",1091
"12006 85",1088
"12006 86",1091
"12006 87",1089
"12006 88",1091
"12006 89",1088
"12006 90",1088
"12006 91",1088
"12006 92",1088
"12006 93",1089
"12006 94",1092
"12006 95",1092
"12006 96A",1089
"12006 96B",1089
"12006 97",1092
"12006 98",1092
"12006 99",1093
"12006 100",1093
"12006 101",1093
"12006 102",1094
"12006 102-1",1094
"12006 103A",1092
"12006 103B",1092
"12006 104A",1094
"12006 104B",1094
"12006 104-1A",1094
"12006 104-1B",1094
"12006 105",1083
"12006 106A",1085
"12006 106B",1085
"12006 107",1084
"12006 108",1095
"12006 109",1085
"12006 109-1",1085
"12006 110",1082
"12006 111",1095
"12006 112A",1095
"12006 112B",1095
"12006 113A",1096
"12006 113B",1096
"12006 114",1095
"12006 115",1095
"12006 116",1096
"12006 117A",1096
"12006 117B",1096
"12006 118",1096
"12006 118-1",1096
"12006 119",1096
"12006 120",1096
"12006 121",1094
"12006 122",1094
"12006 123",1090
"12006 124A",1090
"12006 124B",1090
"12006 125",1090
"12006 126A",1090
"12006 126B",1090
"12006 127A",1090
"12006 127B",1090
"12006 128A",1090
"12006 128B",1090
"12006 129A",1090
"12006 129B",1090
"12006 130",1094
"12006 131A",1094
"12006 131B",1094
"12006 132A",1094
"12006 132B",1094
"12006 133",1094
"12006 134",1097
"12006 135",1098
"12006 136",1099
"12006 137",1099
"12006 138",1099
"12006 139",1100
"12006 139-1",1100
"12006 140A",1100
"12006 140B",1100
"12006 141",1100
"12006 142",1100
"12006 143",1100
"12006 144",1100
"12006 145",1100
"12006 146",1100
"12006 147",1098
"12006 148A",1098
"12006 148B",1098
"12006 149",1098
"12006 150",1098
"12006 151A",1098
"12006 151B",1098
"12006 152A",1097
"12006 152B",1097
"12006 153A",1097
"12006 153B",1097
"12006 154",1099
"12006 155A",1098
"12006 155B",1098
"12006 156",1098
"12006 157",1098
"12006 158",1098
"12006 400",1101
"12006 401",1102
"12006 402",1103
"12007 1",1104
"12007 2",1105
"12007 3",1104
"12007 4",1105
"12007 5",1106
"12007 6",1107
"12007 7",1108
"12007 8",1108
"12007 9",1109
"12007 10",1109
"12007 11",1109
"12007 12",1109
"12007 13",1109
"12007 14",1110
"12007 15",1111
"12007 16",1111
"12007 17",1112
"12007 18",1112
"12007 19",1110
"12007 20",1110
"12007 21",1110
"12007 22",1113
"12007 23",1110
"12007 24",1110
"12007 25",1113
"12007 26",1113
"12007 27",1113
"12007 28",1114
"12007 29",1114
"12007 30",1114
"12007 31",1114
"12007 32",1115
"12007 33",1115
"12007 34",1112
"12007 35",1116
"12007 36",1115
"12007 37",1117
"12007 38",1118
"12007 39",1119
"12007 40",1119
"12007 41",1119
"12007 42",1119
"12007 43",1120
"12007 44",1121
"12007 45",1121
"12007 46",1122
"12007 47",1122
"12007 48",1123
"12007 49",1124
"12007 50",1124
"12007 51",1124
"12007 52",1124
"12007 53",1124
"12007 54",1125
"12007 55",1124
"12007 56",1125
"12007 57",1126
"12007 58",1127
"12007 59",1127
"12007 60",1127
"12007 61",1127
"12007 62",1128
"12007 63",1127
"12007 64",1128
"12007 65",1127
"12007 66",1125
"12007 67",1129
"12007 68",1129
"12007 69",1130
"12007 70",1130
"12007 71",1131
"12007 72",1130
"12007 73",1130
"12007 74",1132
"12007 75",1130
"12007 76",1131
"12007 77",1133
"12007 78",1134
"12007 79",1135
"12007 80",1136
"12007 81",1136
"12007 82",1137
"12007 83",1137
"12007 84",1136
"12007 85",1137
"12007 86",1138
"12007 87",1138
"12007 88",1138
"12007 89",1135
"12007 90",1139
"12007 91",1139
"12007 92",1139
"12007 93",1139
"12007 94",1139
"12007 95",1139
"12007 96",1131
"12007 97",1131
"12007 98",1131
"12007 99",1131
"12007 100",1131
"12007 101A",1131
"12007 101B",1140
"12007 101C",1141
