"Riding","Place","Eligible","TurnoutAbs","TurnoutRel","LIB","CON","NDP","GREEN","BLOC","LIB_CAND","CON_CAND","NDP_CAND","GREEN_CAND","BLOC_CAND"
"35074",9015,3916,2009,0.513023493360572,516,859,589,43,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9016,2910,1481,0.50893470790378,377,527,538,37,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9017,3236,1667,0.515142150803461,409,591,605,61,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9018,1564,826,0.528132992327366,242,286,261,37,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9019,1512,731,0.483465608465608,171,296,239,21,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9020,4030,2030,0.503722084367246,538,767,666,57,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9021,1796,978,0.544543429844098,226,442,290,20,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9022,1616,766,0.474009900990099,203,263,278,22,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9023,2125,783,0.368470588235294,242,236,280,24,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9024,1338,565,0.422272047832586,174,171,208,12,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9025,1572,700,0.44529262086514,215,208,251,24,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9027,3463,1857,0.536240254114929,535,724,542,55,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9028,1146,585,0.510471204188482,171,222,179,12,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9029,4835,2243,0.463908996897621,706,777,690,68,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9030,2242,1273,0.567796610169492,428,528,286,30,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9031,1529,884,0.578155657292348,266,367,237,13,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9032,1514,903,0.596433289299868,265,342,273,22,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9033,1118,565,0.505366726296959,158,185,197,24,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9034,743,263,0.353970390309556,100,65,90,8,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9037,2045,970,0.474327628361858,273,330,336,31,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9038,2061,986,0.478408539543911,315,298,345,28,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9039,2000,1011,0.5055,309,313,365,23,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9040,714,327,0.457983193277311,108,94,116,9,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9041,1968,868,0.441056910569106,241,311,292,23,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9042,1425,691,0.484912280701754,157,254,254,26,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9043,1590,672,0.422641509433962,180,196,277,18,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9044,3158,1514,0.479417352754908,395,521,542,49,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9045,2439,963,0.394833948339483,319,254,361,25,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9046,2470,1137,0.460323886639676,294,380,428,35,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9047,156,48,0.307692307692308,17,20,10,0,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35074",9048,212,68,0.320754716981132,27,23,14,3,0,"Marimpietri, Tito-Dante","Carrie, Colin","Fowler, Mary","Dempsey, Michael","NA"
"35075",9049,3013,1611,0.53468304015931,756,225,551,63,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9050,2140,1177,0.55,503,121,497,40,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9051,2342,1259,0.537574722459436,636,171,403,34,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9052,1967,952,0.483985765124555,448,113,348,24,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9053,1302,704,0.540706605222734,303,61,313,22,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9054,1988,1098,0.552313883299799,468,90,484,43,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9055,1585,857,0.540694006309148,376,102,340,21,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9056,2769,1406,0.50776453593355,671,147,524,50,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9057,2622,1279,0.487795575896262,576,173,480,41,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9058,1250,674,0.5392,348,75,227,21,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9059,267,192,0.719101123595506,69,45,67,7,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9060,1943,1011,0.520329387545033,497,124,349,32,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9061,1988,1050,0.528169014084507,476,85,445,25,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9062,2463,1343,0.545269995939911,522,116,637,48,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9063,2023,903,0.44636678200692,381,85,392,29,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9064,1997,1038,0.519779669504256,500,148,345,33,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9065,894,413,0.461968680089485,153,55,171,14,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9066,1179,613,0.519932145886344,261,87,227,8,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9067,2719,1309,0.48142699521883,574,168,499,35,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9068,613,334,0.544861337683524,126,33,154,13,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9069,2188,1147,0.524223034734918,562,148,390,35,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9070,2381,1337,0.561528769424611,636,134,507,43,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9071,610,347,0.568852459016393,165,65,103,10,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9072,2016,1071,0.53125,472,192,364,35,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9073,766,374,0.488250652741514,136,56,161,11,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9074,3049,1639,0.537553296162676,663,179,697,74,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9075,1832,927,0.506004366812227,423,131,322,35,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9076,836,525,0.62799043062201,219,80,208,13,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9077,984,584,0.59349593495935,254,94,211,17,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9078,708,379,0.535310734463277,174,50,140,7,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9079,1564,890,0.569053708439898,403,122,326,30,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9080,791,434,0.548672566371681,224,62,138,9,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9081,1348,741,0.549703264094956,296,128,282,30,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9082,1681,998,0.593694229625223,473,152,332,33,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9083,913,511,0.559693318729463,221,77,183,20,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9084,1545,821,0.531391585760518,382,165,246,19,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9085,896,627,0.699776785714286,280,122,189,17,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9086,1524,860,0.564304461942257,370,138,321,25,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9087,1165,611,0.524463519313305,250,119,218,22,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9088,1746,926,0.530355097365407,439,168,283,30,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9089,258,188,0.728682170542636,75,51,55,6,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9090,1675,840,0.501492537313433,340,205,266,19,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9091,696,261,0.375,106,43,96,7,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9092,2047,1136,0.554958475818271,467,229,399,30,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9094,897,405,0.451505016722408,207,73,113,6,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9095,1161,625,0.53832902670112,290,111,197,21,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9096,2994,1685,0.562792251169005,719,349,534,44,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9097,2236,1203,0.538014311270125,488,141,526,35,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9098,409,231,0.56479217603912,98,21,98,11,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9099,1173,902,0.768968456947997,478,131,239,34,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9100,409,233,0.569682151589242,84,32,106,8,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9101,1894,1214,0.640971488912355,570,128,475,35,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9102,2039,1121,0.549779303580186,457,152,467,35,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9103,1275,754,0.591372549019608,266,158,292,23,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9104,2154,1110,0.515320334261838,486,180,392,36,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9105,2193,1177,0.536707706338349,494,373,277,15,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9106,336,211,0.62797619047619,74,66,59,6,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9107,548,272,0.496350364963504,131,51,83,4,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9108,248,199,0.80241935483871,105,22,63,6,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9109,138,108,0.782608695652174,61,8,35,0,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9110,174,139,0.798850574712644,72,15,47,4,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9111,236,134,0.567796610169492,44,27,51,0,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9112,212,124,0.584905660377358,48,24,44,3,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9113,186,77,0.413978494623656,34,24,17,0,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9114,167,118,0.706586826347305,48,25,35,4,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9115,235,163,0.693617021276596,56,59,37,3,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9116,230,166,0.721739130434783,67,36,54,8,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9117,129,119,0.922480620155039,38,45,33,1,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9118,205,152,0.741463414634146,74,30,39,4,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9119,205,162,0.790243902439024,67,48,38,4,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9120,291,198,0.680412371134021,91,38,60,6,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9121,252,186,0.738095238095238,68,44,69,3,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35075",9122,272,203,0.746323529411765,90,33,64,11,0,"McKenna, Catherine Mary","Konstantinakos, Damian","Dewar, Paul","Milroy, Tom","NA"
"35076",9123,3199,1813,0.566739606126915,1017,602,151,43,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9124,768,398,0.518229166666667,251,111,29,7,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9125,2723,1513,0.555637164891664,917,428,134,34,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9126,3936,2212,0.561991869918699,1395,623,163,31,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9127,3780,2095,0.554232804232804,1273,598,195,29,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9128,2086,1143,0.547938638542665,705,334,85,19,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9129,2801,1535,0.548018564798286,929,459,121,26,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9130,3448,2003,0.580916473317865,1168,645,148,42,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9131,2189,1092,0.498857925993604,630,344,98,20,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9132,3661,2082,0.568697077301284,1266,607,172,37,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9133,3437,1992,0.579575210939773,1158,618,172,44,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9134,2127,1215,0.571227080394922,727,359,109,20,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9135,3318,1828,0.550934297769741,995,611,183,39,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9136,2423,1369,0.565002063557573,750,453,128,38,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9137,1929,1139,0.590461378952825,654,357,95,33,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9138,2973,1641,0.55196770938446,1053,450,111,27,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9140,3664,1874,0.51146288209607,1141,539,157,37,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9141,2245,1316,0.58619153674833,740,371,162,43,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9144,2501,1457,0.582566973210716,831,460,128,38,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9145,2254,1344,0.596273291925466,828,434,64,18,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9146,4728,2598,0.549492385786802,1563,736,240,59,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9147,3376,1833,0.542950236966825,1097,551,133,52,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9148,3781,2188,0.578682888124835,1307,657,174,50,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9149,1526,919,0.602228047182176,564,256,79,20,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9150,2399,1297,0.540641934139225,759,391,115,32,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9151,4716,2538,0.538167938931298,1574,737,187,40,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9153,3159,1876,0.593858816081038,1207,520,116,33,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9154,3853,2137,0.554632753698417,1289,650,165,33,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9155,2831,1528,0.53973860826563,1006,406,94,22,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9156,4565,2349,0.514567360350493,1542,584,194,29,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9157,1714,930,0.542590431738623,634,223,58,15,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9158,1860,1138,0.611827956989247,485,533,97,23,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35076",9159,1630,886,0.543558282208589,487,275,101,23,0,"Leslie, Andrew","Galipeau, Royal","Tremblay, Nancy","Morin, Raphaël","NA"
"35077",9161,265,162,0.611320754716981,89,46,20,4,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9162,1605,925,0.576323987538941,562,184,124,35,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9163,1484,697,0.469676549865229,428,157,86,20,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9164,1294,739,0.571097372488408,450,188,73,16,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9166,1245,692,0.555823293172691,410,186,71,17,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9167,430,289,0.672093023255814,176,71,30,8,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9168,1611,792,0.491620111731844,515,129,101,41,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9169,335,224,0.66865671641791,144,43,27,5,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9170,409,277,0.677261613691931,139,76,50,11,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9171,183,144,0.786885245901639,91,26,22,4,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9172,2399,1288,0.536890370987912,748,336,137,50,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9173,1250,623,0.4984,385,161,52,23,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9174,3283,1758,0.535485836125495,1078,456,158,45,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9175,1440,704,0.488888888888889,427,156,97,14,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9176,1307,812,0.621270084162204,449,223,107,26,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9177,1424,638,0.448033707865169,432,104,84,9,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9178,1163,641,0.55116079105761,375,185,65,7,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9179,252,166,0.658730158730159,102,49,10,3,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9180,2690,1302,0.484014869888476,764,340,129,61,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9181,3250,1691,0.520307692307692,1091,398,157,31,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9182,3334,1702,0.510497900419916,1124,373,137,52,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9183,2621,1300,0.495993895459748,869,203,173,31,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9184,218,160,0.73394495412844,98,34,23,3,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9185,490,310,0.63265306122449,186,88,27,5,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9186,1677,905,0.539654144305307,570,184,125,21,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9187,1832,1003,0.547489082969432,575,242,131,44,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9188,471,289,0.613588110403397,180,62,33,6,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9189,2624,1494,0.569359756097561,858,337,200,72,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9190,3006,1279,0.425482368596141,932,153,159,21,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9191,501,260,0.518962075848303,156,65,30,5,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9192,1834,977,0.532715376226827,607,205,129,22,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9193,717,461,0.642956764295676,252,136,54,15,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9194,2614,1604,0.613618974751339,889,366,263,64,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9195,1689,1013,0.599763173475429,538,280,139,45,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9196,2080,1183,0.56875,674,349,110,38,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9197,4229,2151,0.508630882005202,1337,403,296,79,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9198,2323,1392,0.599225139905295,831,362,143,39,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9199,3914,1911,0.488247317322432,1256,375,218,45,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9200,1659,873,0.52622061482821,545,188,107,27,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9201,2405,1326,0.551351351351351,834,296,130,47,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9202,2748,1591,0.578966521106259,878,520,146,32,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9203,3564,1793,0.503086419753086,1028,462,216,55,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9204,322,206,0.639751552795031,110,67,21,7,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9205,2896,1427,0.49274861878453,867,355,150,42,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9206,448,276,0.616071428571429,169,57,42,3,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9207,1228,586,0.477198697068404,373,114,77,14,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9208,2442,1354,0.554463554463554,833,357,122,28,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9209,721,368,0.510402219140083,196,100,49,19,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
"35077",9210,509,335,0.658153241650295,146,170,12,5,0,"McGuinty, David","Balkissoon, Dev","Brown, George","Redins, John","NA"
